Id_factura,Id_socio,Fecha,Monto,Metodo_pago,Estado
39228,5118,2022-06-14 09:03:00,166.6,Tarjeta de Crédito,Pendiente
39229,3264,2025-04-04 12:47:36,672.09,Tarjeta de Débito,Pagada
39230,4317,2025-05-28 09:12:51,286.11,Tarjeta de Débito,Pendiente
39231,6182,2024-03-12 14:03:54,131.42,Tarjeta de Débito,Pagada
39232,3873,2022-02-14 12:54:04,47.35,Tarjeta de Crédito,Pagada
39233,8668,2025-03-02 13:21:51,25.22,Tarjeta de Débito,Pagada
39234,4151,2024-02-28 08:30:20,389.47,Tarjeta de Débito,Pendiente
39235,8956,2024-05-07 16:35:21,47.46,Tarjeta de Débito,Pagada
39236,4468,2024-06-12 10:30:31,268.0,Tarjeta de Débito,Pagada
39237,4127,2021-04-24 14:03:21,422.88,Efectivo,Pendiente
39238,811,2025-10-29 11:35:46,661.48,Tarjeta de Crédito,Pagada
39239,9934,2025-04-22 12:21:06,513.63,Tarjeta de Débito,Atrasada
39240,1600,2025-06-10 09:56:49,332.55,Efectivo,Pagada
39241,4911,2022-04-04 16:03:47,423.14,Tarjeta de Débito,Pagada
39242,9364,2023-06-21 09:35:27,114.27,Tarjeta de Débito,Pagada
39243,9376,2021-01-17 17:30:11,752.71,Tarjeta de Crédito,Pagada
39244,9940,2025-02-21 13:12:10,102.15,Tarjeta de Crédito,Pagada
39245,667,2023-02-10 12:56:00,584.81,Efectivo,Pagada
39246,1987,2024-07-17 16:56:20,41.1,Tarjeta de Crédito,Cancelada
39247,9822,2024-09-08 13:30:23,85.0,Tarjeta de Débito,Pagada
39248,6866,2022-08-29 14:12:17,553.03,Efectivo,Pagada
39249,7567,2023-04-06 10:21:27,363.63,Efectivo,Pagada
39250,9591,2023-09-21 12:22:06,539.82,Tarjeta de Crédito,Pendiente
39251,8924,2022-01-03 10:00:22,765.89,Tarjeta de Crédito,Cancelada
39252,104,2025-09-20 14:00:26,727.0,Efectivo,Pendiente
39253,8962,2022-01-02 11:22:28,455.59,Tarjeta de Crédito,Pagada
39254,7728,2024-09-01 13:35:27,703.13,Efectivo,Pagada
39255,8267,2025-07-21 11:12:10,445.23,Tarjeta de Débito,Pagada
39256,1176,2023-01-08 08:54:23,77.37,Tarjeta de Débito,Pagada
39257,824,2022-02-08 12:47:04,308.74,Tarjeta de Crédito,Pagada
39258,17,2024-11-04 10:03:08,291.39,Tarjeta de Débito,Pagada
39259,2921,2024-03-01 15:30:20,184.28,Tarjeta de Crédito,Pagada
39260,3320,2024-05-29 11:15:28,786.24,Tarjeta de Crédito,Pagada
39261,2745,2022-11-16 11:56:46,259.88,Tarjeta de Débito,Pendiente
39262,8803,2023-12-12 15:54:39,102.21,Tarjeta de Crédito,Pagada
39263,7800,2023-02-28 09:15:46,690.54,Tarjeta de Débito,Pagada
39264,3291,2025-04-05 09:22:34,530.26,Tarjeta de Débito,Pendiente
39265,4612,2021-01-05 08:12:47,539.19,Tarjeta de Crédito,Pendiente
39266,6572,2024-08-24 14:00:34,717.61,Efectivo,Pagada
39267,1358,2023-06-02 11:21:31,198.5,Tarjeta de Débito,Pagada
39268,307,2021-11-02 17:30:05,110.63,Tarjeta de Crédito,Atrasada
39269,8535,2021-08-31 11:45:49,735.97,Tarjeta de Crédito,Pagada
39270,1894,2025-09-26 10:00:48,132.76,Tarjeta de Crédito,Pagada
39271,6839,2023-09-14 13:56:09,412.69,Tarjeta de Crédito,Atrasada
39272,1257,2024-08-31 09:15:31,20.47,Tarjeta de Crédito,Pagada
39273,2679,2024-08-09 09:04:08,182.28,Tarjeta de Débito,Pagada
39274,5104,2024-03-13 09:30:05,54.42,Efectivo,Pagada
39275,2566,2025-05-22 16:47:44,635.49,Tarjeta de Débito,Pagada
39276,166,2022-06-10 11:15:42,515.04,Tarjeta de Crédito,Pagada
39277,6955,2024-05-21 17:47:06,791.6,Efectivo,Pagada
39278,7013,2022-04-24 17:30:56,118.6,Tarjeta de Crédito,Pagada
39279,2542,2021-10-30 09:35:46,138.02,Tarjeta de Débito,Pagada
39280,7925,2025-03-02 11:22:46,645.81,Tarjeta de Crédito,Pagada
39281,9715,2023-05-04 14:21:44,239.92,Efectivo,Pendiente
39282,6789,2024-07-29 14:03:27,575.68,Tarjeta de Crédito,Pendiente
39283,5306,2021-11-07 11:12:42,353.45,Tarjeta de Crédito,Pendiente
39284,9299,2024-12-03 12:00:51,683.51,Tarjeta de Débito,Pagada
39285,5964,2021-10-27 15:00:25,799.92,Tarjeta de Crédito,Pendiente
39286,2255,2021-06-12 10:47:05,125.85,Tarjeta de Débito,Pagada
39287,6150,2024-11-30 16:21:31,516.32,Tarjeta de Crédito,Pagada
39288,3971,2024-10-31 13:45:39,129.4,Tarjeta de Crédito,Pagada
39289,9016,2025-07-29 14:21:51,300.42,Tarjeta de Débito,Pagada
39290,5070,2024-12-29 14:04:47,779.2,Tarjeta de Débito,Pagada
39291,4473,2023-08-28 10:00:33,61.26,Tarjeta de Crédito,Pagada
39292,6045,2021-02-22 15:47:43,748.78,Tarjeta de Crédito,Pagada
39293,5365,2024-05-16 16:15:47,505.48,Tarjeta de Crédito,Pendiente
39294,2274,2024-04-17 08:45:03,489.27,Tarjeta de Débito,Pagada
39295,1590,2024-04-30 16:22:04,150.98,Tarjeta de Débito,Atrasada
39296,9390,2024-01-15 12:15:51,74.6,Tarjeta de Débito,Pagada
39297,8716,2024-06-16 12:54:00,400.56,Tarjeta de Crédito,Pagada
39298,5197,2025-02-13 16:21:40,790.16,Tarjeta de Crédito,Pendiente
39299,19,2023-07-10 10:35:03,79.79,Tarjeta de Débito,Pagada
39300,3595,2024-02-20 11:30:56,773.0,Tarjeta de Débito,Pagada
39301,2927,2024-02-03 13:54:58,624.81,Tarjeta de Débito,Pagada
39302,2393,2021-02-21 17:15:12,585.7,Tarjeta de Crédito,Atrasada
39303,3959,2023-08-04 13:47:43,242.51,Tarjeta de Débito,Pagada
39304,8292,2025-03-06 17:45:02,191.98,Tarjeta de Crédito,Pagada
39305,9377,2022-02-10 08:22:37,337.7,Tarjeta de Débito,Pagada
39306,2245,2025-03-25 12:21:11,308.47,Tarjeta de Crédito,Pagada
39307,9066,2021-04-18 10:56:44,132.63,Tarjeta de Crédito,Atrasada
39308,7005,2021-10-15 10:00:53,689.99,Tarjeta de Crédito,Pagada
39309,7266,2024-10-04 15:56:15,383.14,Tarjeta de Crédito,Pagada
39310,6239,2023-01-19 14:00:11,784.52,Tarjeta de Débito,Pagada
39311,507,2024-10-10 10:00:57,739.97,Tarjeta de Crédito,Pendiente
39312,939,2023-11-05 14:12:45,119.16,Tarjeta de Débito,Pagada
39313,3509,2022-04-15 13:22:50,599.83,Tarjeta de Crédito,Pagada
39314,7834,2021-11-26 12:30:22,606.79,Tarjeta de Crédito,Pagada
39315,7383,2021-04-11 12:30:39,32.16,Tarjeta de Crédito,Pagada
39316,9706,2022-02-26 08:47:11,211.07,Tarjeta de Débito,Pagada
39317,1277,2021-05-02 16:47:38,106.78,Tarjeta de Crédito,Pagada
39318,6293,2022-09-20 08:00:49,407.91,Efectivo,Pagada
39319,6968,2022-04-22 15:15:24,400.79,Efectivo,Pagada
39320,2563,2024-02-25 17:22:29,622.05,Tarjeta de Débito,Pagada
39321,9149,2023-05-29 08:22:21,682.76,Tarjeta de Crédito,Pagada
39322,2727,2023-12-30 12:12:55,302.64,Tarjeta de Débito,Pagada
39323,4635,2020-12-22 11:22:39,679.64,Tarjeta de Crédito,Pagada
39324,9545,2024-07-21 10:15:43,92.84,Tarjeta de Crédito,Atrasada
39325,8177,2025-03-24 11:00:38,184.44,Tarjeta de Crédito,Cancelada
39326,6060,2024-11-13 13:54:13,145.68,Efectivo,Pagada
39327,5140,2025-04-01 09:30:58,369.51,Tarjeta de Débito,Pagada
39328,9650,2025-03-02 16:56:56,725.77,Tarjeta de Crédito,Pagada
39329,5351,2024-07-27 08:22:13,236.76,Tarjeta de Débito,Pagada
39330,4602,2022-08-13 15:15:30,742.98,Tarjeta de Débito,Pagada
39331,8911,2022-08-02 16:47:36,97.77,Tarjeta de Crédito,Pendiente
39332,7585,2023-03-29 09:30:42,498.59,Efectivo,Pendiente
39333,5918,2022-04-08 09:12:32,733.12,Tarjeta de Crédito,Pendiente
39334,5327,2022-12-18 15:04:49,682.5,Tarjeta de Crédito,Pagada
39335,6818,2021-05-15 16:15:40,359.07,Tarjeta de Crédito,Pagada
39336,8512,2023-07-14 16:03:59,326.12,Tarjeta de Débito,Pagada
39337,9344,2024-08-08 14:12:53,764.85,Tarjeta de Débito,Pagada
39338,1672,2024-12-02 16:47:01,278.12,Tarjeta de Crédito,Pagada
39339,79,2022-03-23 14:56:20,167.77,Tarjeta de Débito,Pagada
39340,2450,2024-01-14 09:22:30,773.5,Tarjeta de Crédito,Pagada
39341,5339,2022-05-07 15:35:21,135.73,Tarjeta de Débito,Pagada
39342,8178,2024-02-08 12:56:36,123.87,Tarjeta de Crédito,Atrasada
39343,2031,2022-08-07 09:15:38,261.47,Tarjeta de Débito,Pagada
39344,4822,2022-03-06 08:22:44,350.95,Tarjeta de Crédito,Cancelada
39345,6731,2025-09-06 09:00:40,202.74,Efectivo,Pendiente
39346,6002,2025-08-06 12:47:51,229.6,Tarjeta de Crédito,Pagada
39347,3993,2022-04-28 14:12:30,762.1,Tarjeta de Crédito,Pagada
39348,2307,2023-05-11 08:00:46,313.64,Tarjeta de Crédito,Pagada
39349,4489,2024-12-31 12:54:06,617.08,Tarjeta de Débito,Pagada
39350,3653,2025-05-07 10:15:01,495.49,Efectivo,Pendiente
39351,7553,2023-04-14 14:54:33,99.27,Tarjeta de Crédito,Atrasada
39352,448,2022-12-26 11:12:44,161.77,Tarjeta de Crédito,Pagada
39353,6686,2024-05-20 15:35:00,792.94,Tarjeta de Débito,Pagada
39354,6403,2023-04-07 09:12:41,586.38,Tarjeta de Crédito,Pagada
39355,2903,2022-01-12 12:21:48,705.31,Tarjeta de Crédito,Pagada
39356,8912,2025-05-01 17:21:50,432.27,Tarjeta de Débito,Pagada
39357,6011,2025-08-30 17:47:57,364.07,Tarjeta de Débito,Pagada
39358,6464,2024-04-17 17:12:06,309.85,Efectivo,Pagada
39359,2125,2021-07-21 10:45:58,705.47,Tarjeta de Crédito,Pagada
39360,740,2024-02-03 14:56:05,261.33,Tarjeta de Crédito,Atrasada
39361,4181,2021-08-10 11:12:13,597.02,Tarjeta de Débito,Pagada
39362,9578,2023-12-09 17:21:33,321.89,Tarjeta de Débito,Pendiente
39363,7455,2024-11-09 08:12:13,258.81,Tarjeta de Débito,Pagada
39364,8723,2021-03-20 15:22:07,40.19,Tarjeta de Crédito,Pagada
39365,8625,2023-05-25 12:03:11,636.81,Tarjeta de Crédito,Pendiente
39366,4697,2024-11-04 17:54:51,144.43,Efectivo,Pendiente
39367,1794,2021-06-05 13:54:59,204.75,Tarjeta de Débito,Pagada
39368,4394,2021-12-24 17:12:26,255.22,Tarjeta de Crédito,Pendiente
39369,7889,2023-06-02 16:15:42,41.24,Tarjeta de Débito,Pagada
39370,4167,2024-02-05 14:54:01,331.03,Tarjeta de Crédito,Pagada
39371,3279,2024-10-16 12:03:20,518.7,Tarjeta de Crédito,Pagada
39372,1518,2021-10-27 10:15:03,182.78,Tarjeta de Crédito,Pagada
39373,794,2023-12-31 16:35:47,170.74,Tarjeta de Crédito,Pagada
39374,8119,2021-10-15 17:04:29,307.62,Efectivo,Cancelada
39375,3197,2022-09-26 15:22:23,374.89,Tarjeta de Crédito,Pagada
39376,4190,2022-08-19 10:45:28,606.81,Tarjeta de Débito,Pendiente
39377,7365,2021-09-13 13:04:49,330.78,Efectivo,Pendiente
39378,6849,2023-09-25 12:00:38,160.44,Tarjeta de Crédito,Pendiente
39379,2308,2024-12-11 16:03:11,461.4,Tarjeta de Crédito,Cancelada
39380,1274,2021-06-21 12:04:39,635.38,Efectivo,Pendiente
39381,9408,2024-11-11 15:00:30,210.43,Tarjeta de Débito,Pagada
39382,1390,2023-01-11 14:15:26,187.41,Tarjeta de Débito,Pagada
39383,3583,2024-09-13 11:35:08,353.94,Tarjeta de Crédito,Pagada
39384,1810,2022-07-04 17:54:58,768.59,Efectivo,Pendiente
39385,3178,2025-09-16 12:22:13,418.92,Tarjeta de Débito,Pagada
39386,6112,2023-06-09 12:47:45,368.34,Tarjeta de Crédito,Pagada
39387,7112,2021-11-03 13:47:45,752.88,Efectivo,Atrasada
39388,5552,2024-12-30 17:04:04,30.97,Efectivo,Pendiente
39389,9081,2024-02-03 14:30:48,412.76,Tarjeta de Débito,Pagada
39390,2452,2022-06-23 10:21:46,97.11,Tarjeta de Débito,Pagada
39391,3692,2023-07-04 13:04:40,342.73,Tarjeta de Débito,Pagada
39392,7158,2021-11-27 13:00:01,378.52,Tarjeta de Crédito,Pagada
39393,1542,2022-11-06 14:21:35,307.4,Tarjeta de Débito,Pagada
39394,9514,2023-10-12 14:21:39,301.26,Efectivo,Pagada
39395,3353,2022-05-23 17:56:47,355.23,Tarjeta de Crédito,Pagada
39396,1615,2022-09-04 16:56:38,706.78,Tarjeta de Crédito,Pendiente
39397,1841,2025-10-25 08:04:36,78.31,Tarjeta de Débito,Pagada
39398,6965,2022-05-09 16:54:09,68.9,Tarjeta de Crédito,Pagada
39399,5553,2022-09-05 15:54:23,401.27,Tarjeta de Débito,Pagada
39400,3446,2024-09-19 08:30:13,420.72,Tarjeta de Crédito,Pendiente
39401,326,2024-03-24 15:30:54,691.97,Tarjeta de Crédito,Pagada
39402,8519,2025-03-03 15:21:01,414.53,Tarjeta de Crédito,Pagada
39403,507,2025-10-24 15:35:39,517.19,Tarjeta de Crédito,Pagada
39404,8920,2024-10-19 13:04:56,525.1,Tarjeta de Débito,Pagada
39405,1716,2022-02-05 11:30:31,759.53,Tarjeta de Débito,Pagada
39406,3342,2020-11-14 16:45:22,116.99,Tarjeta de Débito,Pagada
39407,8260,2022-10-07 09:21:44,771.42,Tarjeta de Crédito,Pagada
39408,7657,2023-01-02 13:22:17,595.94,Tarjeta de Débito,Pagada
39409,4114,2022-08-25 14:45:52,444.75,Tarjeta de Débito,Atrasada
39410,4977,2024-11-20 09:21:53,636.83,Tarjeta de Crédito,Pagada
39411,3817,2021-03-13 12:30:47,561.07,Efectivo,Pagada
39412,508,2025-04-19 17:30:54,210.13,Tarjeta de Débito,Cancelada
39413,4689,2022-04-14 11:54:30,493.44,Efectivo,Pagada
39414,3988,2020-12-06 17:22:40,542.62,Tarjeta de Crédito,Pagada
39415,8643,2023-04-27 17:00:05,93.75,Tarjeta de Crédito,Pagada
39416,6377,2021-01-18 11:47:45,560.71,Tarjeta de Crédito,Atrasada
39417,6483,2023-01-15 17:56:10,557.9,Efectivo,Cancelada
39418,6339,2025-10-04 14:30:48,265.96,Tarjeta de Crédito,Pagada
39419,3802,2022-09-26 13:04:34,524.38,Tarjeta de Crédito,Pendiente
39420,6771,2025-03-22 17:45:28,587.12,Tarjeta de Crédito,Pagada
39421,7397,2023-08-04 11:04:50,241.82,Tarjeta de Crédito,Pagada
39422,5175,2023-02-15 13:04:37,796.45,Tarjeta de Crédito,Pagada
39423,9897,2020-12-19 12:21:27,785.48,Tarjeta de Crédito,Pagada
39424,6528,2024-06-08 12:00:29,542.69,Tarjeta de Crédito,Pendiente
39425,5406,2024-06-17 08:45:52,115.06,Tarjeta de Crédito,Pagada
39426,7659,2025-07-14 15:04:25,767.29,Tarjeta de Crédito,Pagada
39427,4906,2025-07-16 12:12:19,787.22,Efectivo,Atrasada
39428,9391,2025-03-17 10:22:07,348.54,Tarjeta de Crédito,Pagada
39429,8721,2024-11-16 17:22:22,574.79,Tarjeta de Crédito,Pagada
39430,9122,2020-12-21 13:12:54,690.64,Tarjeta de Crédito,Pagada
39431,5557,2021-12-13 11:12:36,155.1,Efectivo,Pagada
39432,7209,2024-02-25 14:30:35,230.36,Tarjeta de Débito,Pagada
39433,5414,2023-06-01 17:15:18,89.35,Tarjeta de Crédito,Pagada
39434,6421,2025-07-16 12:45:37,20.12,Tarjeta de Crédito,Pagada
39435,9952,2024-11-15 10:22:33,377.57,Tarjeta de Crédito,Atrasada
39436,1455,2023-11-27 09:12:15,25.53,Efectivo,Pagada
39437,3190,2024-09-21 17:15:41,648.48,Tarjeta de Débito,Pagada
39438,2016,2022-01-24 11:30:28,668.9,Tarjeta de Débito,Pagada
39439,6798,2023-11-04 09:56:50,717.71,Tarjeta de Crédito,Pagada
39440,8719,2021-12-18 13:12:34,325.32,Tarjeta de Débito,Pagada
39441,3905,2022-12-28 10:15:25,327.82,Tarjeta de Débito,Pagada
39442,7630,2022-01-08 17:03:41,530.99,Tarjeta de Crédito,Pagada
39443,7302,2023-04-25 08:22:03,398.58,Efectivo,Pagada
39444,3223,2022-01-22 08:21:23,647.27,Tarjeta de Crédito,Pendiente
39445,3648,2022-02-16 15:56:19,777.03,Tarjeta de Débito,Cancelada
39446,4897,2025-08-30 15:47:18,305.03,Efectivo,Pendiente
39447,1981,2023-03-06 15:35:38,334.31,Tarjeta de Débito,Cancelada
39448,3159,2021-11-30 16:47:10,58.55,Efectivo,Pagada
39449,5920,2022-07-31 08:56:00,378.09,Tarjeta de Débito,Pendiente
39450,1801,2024-12-29 14:21:49,650.29,Tarjeta de Débito,Pagada
39451,7709,2025-10-12 12:15:00,323.54,Tarjeta de Débito,Pagada
39452,160,2021-04-24 13:00:09,601.35,Tarjeta de Crédito,Pendiente
39453,9485,2023-01-22 08:35:06,423.26,Tarjeta de Crédito,Pagada
39454,5472,2025-06-05 11:47:44,789.1,Tarjeta de Débito,Pagada
39455,1850,2024-02-26 16:21:22,171.09,Efectivo,Pagada
39456,7265,2025-07-26 15:03:23,346.16,Tarjeta de Débito,Pagada
39457,9711,2023-12-23 17:45:13,443.98,Tarjeta de Débito,Pagada
39458,1471,2022-05-23 15:21:18,387.69,Tarjeta de Crédito,Pagada
39459,3719,2023-05-07 08:45:29,70.81,Efectivo,Pagada
39460,5322,2023-04-28 12:04:51,573.66,Tarjeta de Débito,Pagada
39461,5558,2025-07-14 16:56:31,62.31,Tarjeta de Crédito,Pagada
39462,7121,2023-07-09 13:45:05,20.25,Tarjeta de Crédito,Pagada
39463,4133,2024-02-13 16:35:54,566.65,Tarjeta de Débito,Pagada
39464,1747,2022-06-02 12:45:25,746.63,Efectivo,Pagada
39465,2317,2022-03-11 12:35:21,719.07,Efectivo,Atrasada
39466,4091,2023-11-11 15:00:31,479.09,Tarjeta de Crédito,Pagada
39467,5480,2025-10-20 12:54:14,409.06,Tarjeta de Crédito,Pagada
39468,1654,2023-01-11 14:45:43,495.81,Tarjeta de Crédito,Pagada
39469,1818,2022-09-08 15:03:14,468.01,Tarjeta de Crédito,Pendiente
39470,9747,2021-05-07 16:47:29,673.15,Efectivo,Pagada
39471,6835,2022-08-17 10:04:00,201.37,Efectivo,Pagada
39472,5152,2024-05-18 17:22:25,197.16,Efectivo,Pagada
39473,6008,2021-05-18 12:21:10,767.69,Tarjeta de Crédito,Pagada
39474,2096,2021-06-22 08:03:58,115.24,Tarjeta de Crédito,Pagada
39475,4953,2022-01-03 14:30:10,576.1,Tarjeta de Crédito,Atrasada
39476,3432,2022-12-09 14:15:24,412.2,Tarjeta de Crédito,Pagada
39477,9645,2021-09-09 14:15:10,756.25,Tarjeta de Crédito,Pagada
39478,2723,2021-10-12 11:22:14,576.4,Tarjeta de Débito,Pagada
39479,9018,2023-02-04 15:15:03,570.63,Tarjeta de Débito,Pagada
39480,8502,2025-07-08 10:21:46,490.18,Efectivo,Pagada
39481,1951,2020-12-10 12:54:18,761.77,Tarjeta de Débito,Pendiente
39482,2190,2025-01-23 10:21:57,580.01,Tarjeta de Crédito,Pagada
39483,5688,2023-04-05 13:30:04,239.59,Efectivo,Pagada
39484,2946,2023-12-31 13:22:27,710.85,Efectivo,Pagada
39485,383,2025-03-03 09:56:29,424.93,Tarjeta de Débito,Pagada
39486,9453,2021-06-21 12:45:03,446.35,Tarjeta de Crédito,Pagada
39487,4910,2023-08-08 17:22:42,220.5,Tarjeta de Crédito,Pagada
39488,5804,2021-06-21 10:15:58,200.69,Tarjeta de Débito,Pagada
39489,5533,2024-05-06 08:04:32,306.88,Tarjeta de Débito,Pagada
39490,474,2022-10-01 14:12:50,334.12,Tarjeta de Crédito,Pagada
39491,2521,2022-10-22 16:04:36,523.16,Tarjeta de Débito,Pendiente
39492,9729,2024-05-26 14:30:41,34.44,Tarjeta de Débito,Pagada
39493,3835,2024-07-05 10:54:43,405.21,Tarjeta de Crédito,Pagada
39494,5133,2022-12-17 09:45:56,43.78,Tarjeta de Débito,Cancelada
39495,2009,2024-12-08 10:21:07,686.5,Tarjeta de Débito,Pendiente
39496,980,2022-03-05 15:30:20,456.92,Efectivo,Cancelada
39497,3849,2024-05-26 16:22:53,547.22,Tarjeta de Débito,Pendiente
39498,7402,2025-05-15 16:54:23,577.08,Tarjeta de Crédito,Pagada
39499,1582,2024-04-30 16:30:56,786.37,Tarjeta de Crédito,Pagada
39500,728,2021-07-27 16:54:26,334.19,Tarjeta de Crédito,Pagada
39501,6065,2022-03-20 09:35:43,290.56,Efectivo,Pagada
39502,4315,2024-10-11 09:12:51,373.27,Tarjeta de Crédito,Pendiente
39503,4008,2021-04-22 08:56:15,781.64,Efectivo,Pagada
39504,9253,2024-12-18 15:54:35,491.43,Tarjeta de Crédito,Pagada
39505,9708,2021-10-16 16:54:28,767.92,Tarjeta de Débito,Pagada
39506,3822,2021-05-12 15:21:46,232.33,Efectivo,Pagada
39507,6132,2024-06-10 13:04:54,249.52,Tarjeta de Débito,Pagada
39508,2013,2021-07-12 14:21:36,173.57,Tarjeta de Crédito,Pendiente
39509,8656,2024-10-14 11:21:23,532.86,Tarjeta de Débito,Pagada
39510,2875,2023-04-02 15:30:48,413.33,Efectivo,Pagada
39511,8755,2025-09-14 16:47:09,790.46,Efectivo,Atrasada
39512,1156,2023-06-28 17:22:01,356.91,Tarjeta de Crédito,Pagada
39513,1194,2025-05-04 16:15:53,237.36,Efectivo,Pendiente
39514,8035,2021-10-28 09:45:55,403.1,Tarjeta de Débito,Pagada
39515,5378,2023-03-28 14:04:43,701.05,Tarjeta de Débito,Pagada
39516,6980,2024-09-04 13:54:09,114.82,Efectivo,Pagada
39517,3388,2025-04-19 13:12:12,126.92,Tarjeta de Crédito,Pagada
39518,149,2023-09-25 17:00:21,189.27,Tarjeta de Crédito,Atrasada
39519,5259,2022-09-21 13:35:33,87.9,Tarjeta de Crédito,Pagada
39520,2927,2021-08-27 13:04:21,381.49,Efectivo,Pendiente
39521,5497,2023-03-20 16:30:36,56.28,Tarjeta de Crédito,Pendiente
39522,8731,2025-09-01 09:03:40,330.97,Tarjeta de Crédito,Cancelada
39523,4475,2023-10-07 17:56:11,657.39,Tarjeta de Débito,Pagada
39524,4498,2023-10-07 12:21:10,534.85,Tarjeta de Crédito,Pagada
39525,52,2022-08-03 12:56:47,94.68,Efectivo,Pagada
39526,1010,2024-10-14 09:03:23,435.47,Efectivo,Pagada
39527,8046,2024-01-20 10:35:21,393.84,Tarjeta de Crédito,Pendiente
39528,831,2025-04-11 12:56:59,23.91,Tarjeta de Débito,Pendiente
39529,2889,2024-07-21 12:35:20,529.4,Efectivo,Pendiente
39530,5990,2025-07-28 10:47:03,114.96,Efectivo,Pagada
39531,2819,2021-04-20 13:30:47,441.76,Tarjeta de Débito,Pagada
39532,2997,2024-12-26 13:00:11,399.9,Tarjeta de Crédito,Atrasada
39533,6437,2022-01-12 16:22:09,710.59,Tarjeta de Débito,Pagada
39534,44,2023-06-23 17:35:34,514.37,Tarjeta de Débito,Pagada
39535,5537,2023-10-04 11:03:57,114.92,Tarjeta de Crédito,Pagada
39536,2023,2022-04-29 15:47:07,37.67,Tarjeta de Débito,Pagada
39537,7321,2023-12-22 12:45:54,287.66,Tarjeta de Débito,Pagada
39538,5990,2023-02-19 11:21:43,190.18,Tarjeta de Crédito,Pagada
39539,1698,2021-01-02 11:03:37,134.52,Tarjeta de Crédito,Pagada
39540,5120,2023-08-23 13:00:09,397.89,Tarjeta de Débito,Pendiente
39541,1276,2023-12-14 08:35:03,171.29,Tarjeta de Crédito,Cancelada
39542,9661,2021-02-08 11:35:33,326.93,Efectivo,Pendiente
39543,4831,2024-09-18 14:03:53,469.84,Tarjeta de Crédito,Pendiente
39544,2549,2022-09-05 08:22:05,316.81,Efectivo,Pagada
39545,3553,2025-07-27 11:00:10,355.45,Tarjeta de Crédito,Pagada
39546,2209,2023-02-03 11:12:03,764.34,Tarjeta de Débito,Pagada
39547,4953,2025-10-27 17:21:42,763.38,Tarjeta de Crédito,Pagada
39548,8009,2023-05-02 14:47:06,203.16,Tarjeta de Débito,Pagada
39549,5014,2022-11-01 16:03:00,247.41,Tarjeta de Crédito,Pendiente
39550,6124,2021-06-07 09:54:03,736.44,Tarjeta de Crédito,Pagada
39551,820,2022-11-24 11:30:14,94.07,Tarjeta de Débito,Pagada
39552,5539,2023-07-17 11:22:22,207.42,Tarjeta de Crédito,Pagada
39553,3912,2024-07-03 13:22:12,375.1,Efectivo,Pagada
39554,6172,2023-07-06 09:21:31,56.44,Tarjeta de Crédito,Pagada
39555,3849,2023-09-24 10:35:31,101.16,Tarjeta de Crédito,Pagada
39556,3914,2023-10-13 17:35:56,594.33,Tarjeta de Débito,Pendiente
39557,7674,2020-11-07 16:22:28,447.3,Tarjeta de Débito,Pendiente
39558,3859,2024-07-23 10:21:46,665.38,Tarjeta de Crédito,Pagada
39559,4627,2024-04-04 17:54:09,228.88,Tarjeta de Crédito,Pagada
39560,23,2025-01-12 10:12:19,507.84,Tarjeta de Débito,Pagada
39561,1255,2021-08-02 09:22:13,697.16,Tarjeta de Débito,Pendiente
39562,4094,2024-10-27 13:47:33,786.99,Tarjeta de Crédito,Pagada
39563,9088,2022-04-10 17:04:13,165.19,Efectivo,Cancelada
39564,2708,2024-11-04 13:00:26,755.79,Tarjeta de Crédito,Pendiente
39565,2392,2022-01-31 16:04:03,615.02,Tarjeta de Débito,Atrasada
39566,7238,2022-12-04 08:15:27,570.94,Tarjeta de Débito,Pendiente
39567,1687,2024-03-13 11:54:24,588.57,Tarjeta de Crédito,Pagada
39568,5722,2025-05-01 16:56:37,32.08,Efectivo,Pagada
39569,3922,2022-08-17 12:03:19,764.82,Tarjeta de Débito,Pagada
39570,7571,2023-01-28 09:30:59,566.55,Efectivo,Pagada
39571,1325,2022-08-14 13:47:39,287.46,Tarjeta de Crédito,Pendiente
39572,923,2025-09-10 10:00:09,572.46,Tarjeta de Débito,Pagada
39573,8056,2021-07-29 15:35:11,480.78,Tarjeta de Crédito,Pagada
39574,8123,2024-12-14 17:15:30,333.04,Tarjeta de Crédito,Atrasada
39575,779,2022-05-05 14:15:12,698.76,Efectivo,Pagada
39576,8015,2025-03-20 14:47:36,146.26,Tarjeta de Crédito,Pendiente
39577,7668,2024-09-13 15:00:17,631.52,Tarjeta de Crédito,Pagada
39578,8936,2025-07-29 11:56:38,795.09,Tarjeta de Crédito,Pendiente
39579,3202,2022-10-24 17:03:36,261.09,Tarjeta de Débito,Pagada
39580,2900,2024-12-27 13:54:02,467.33,Tarjeta de Crédito,Cancelada
39581,6450,2025-02-07 15:45:28,453.41,Tarjeta de Crédito,Pendiente
39582,993,2024-11-21 13:21:55,741.19,Tarjeta de Crédito,Pagada
39583,8129,2021-01-16 16:45:53,764.39,Tarjeta de Crédito,Pagada
39584,8794,2023-07-27 11:35:56,314.07,Tarjeta de Crédito,Pagada
39585,3957,2025-07-11 09:35:16,622.98,Tarjeta de Débito,Pagada
39586,1704,2022-04-04 09:35:05,550.39,Tarjeta de Crédito,Pagada
39587,2190,2024-03-05 15:56:45,692.95,Tarjeta de Débito,Pagada
