Id_reserva,Fecha_reserva,Id_socio,Id_clase
27230,2025-08-27 08:00:03,5950,7279
27231,2022-09-09 16:15:21,3538,4091
27232,2021-11-12 07:30:46,420,127
27233,2022-10-24 11:00:27,5160,6805
27234,2023-08-14 07:15:12,2371,7859
27235,2023-12-07 20:15:00,6520,5839
27236,2021-01-11 19:00:53,9692,8602
27237,2025-10-09 09:15:23,124,788
27238,2025-01-18 11:45:42,5765,2725
27239,2025-10-07 10:30:54,8471,2214
27240,2025-01-09 15:45:41,933,2552
27241,2021-10-03 14:00:50,2551,9503
27242,2021-07-25 20:30:45,9506,9540
27243,2022-09-17 18:00:46,8076,6255
27244,2022-12-31 18:45:41,9382,3134
27245,2020-12-03 06:15:18,1001,5431
27246,2021-10-08 07:30:04,6916,8355
27247,2024-06-06 10:30:34,9404,665
27248,2022-01-01 16:30:18,4696,3220
27249,2025-03-03 07:45:42,4722,4184
27250,2025-04-28 06:30:35,7532,3666
27251,2023-04-18 14:30:25,4995,3079
27252,2023-08-27 21:00:02,9625,2582
27253,2024-12-30 15:30:24,3678,8214
27254,2025-01-05 21:15:08,5789,9555
27255,2020-12-18 15:15:02,3429,2324
27256,2024-06-07 06:30:02,29,5257
27257,2024-08-14 18:45:24,8299,7512
27258,2025-03-13 18:30:57,8580,3449
27259,2021-09-09 17:45:25,9647,4230
27260,2025-11-07 21:00:21,2123,3314
27261,2022-10-01 21:00:41,5470,6634
27262,2022-03-17 08:30:06,2772,7762
27263,2024-10-19 13:15:03,8355,7944
27264,2020-12-28 09:15:17,4727,3284
27265,2022-11-18 09:00:13,9741,9882
27266,2025-03-22 09:00:33,568,343
27267,2024-05-08 15:15:20,5047,1548
27268,2022-02-28 07:00:42,5993,4120
27269,2022-02-17 08:30:55,9095,3913
27270,2022-04-04 09:00:05,4251,2937
27271,2021-07-12 20:15:43,5146,1577
27272,2025-05-26 16:45:09,6397,7014
27273,2022-06-15 20:30:35,1929,2905
27274,2020-12-15 12:45:57,5594,4583
27275,2025-02-02 10:15:12,7338,3634
27276,2021-10-28 08:00:44,8775,6641
27277,2024-02-08 13:30:50,6895,138
27278,2025-04-11 16:00:04,3399,5946
27279,2023-09-14 11:15:18,6658,4268
27280,2024-08-11 14:30:16,4462,5106
27281,2021-08-23 14:15:37,4104,7463
27282,2021-04-27 21:15:24,2406,2795
27283,2021-04-12 09:15:00,15,192
27284,2025-09-15 09:15:28,3049,7965
27285,2021-05-08 08:00:56,4219,7819
27286,2022-04-15 09:00:36,9049,7986
27287,2023-09-10 12:45:08,6642,2269
27288,2025-07-14 06:00:52,6920,7865
27289,2022-01-16 17:45:25,6465,5598
27290,2020-12-16 18:30:27,24,950
27291,2021-08-12 11:15:13,8952,1112
27292,2023-01-08 09:15:19,7096,6197
27293,2025-03-18 21:00:37,2388,4463
27294,2022-07-03 21:00:11,3573,4090
27295,2021-09-09 12:15:14,7288,7167
27296,2024-09-11 16:45:16,501,7101
27297,2021-06-12 15:00:16,4292,3153
27298,2024-12-21 06:45:12,4744,5644
27299,2024-05-19 16:30:41,7694,7399
27300,2021-05-09 17:45:35,5035,2235
27301,2021-12-01 19:45:49,8006,7145
27302,2023-03-20 15:00:32,8433,9708
27303,2025-06-09 12:15:00,4320,3133
27304,2024-08-13 17:45:33,9353,4367
27305,2024-04-16 06:45:41,4549,1153
27306,2022-07-14 07:00:52,1899,4558
27307,2022-01-19 10:15:47,6047,3365
27308,2023-09-02 21:00:07,717,7695
27309,2023-05-06 09:30:52,2003,6545
27310,2021-10-23 13:00:31,9254,6285
27311,2024-01-05 13:45:49,28,8075
27312,2024-12-31 16:00:26,4939,4664
27313,2022-02-14 18:30:21,521,6796
27314,2021-01-31 18:15:54,2927,2236
27315,2022-10-22 15:30:01,3769,1497
27316,2022-04-08 17:30:14,3812,7393
27317,2022-05-05 17:30:16,4010,318
27318,2024-03-03 17:30:08,1831,1051
27319,2022-01-10 10:45:11,6624,1986
27320,2023-07-20 12:00:24,5164,4734
27321,2023-05-15 09:30:40,706,889
27322,2022-01-14 08:30:21,7141,4743
27323,2025-08-19 19:15:10,4680,3372
27324,2025-01-10 14:15:00,2850,1522
27325,2020-11-05 15:15:53,803,6339
27326,2025-05-12 16:30:40,6961,4148
27327,2024-09-30 18:00:43,2528,6210
27328,2023-01-23 21:00:34,4586,940
27329,2024-09-19 15:15:14,1916,6395
27330,2021-12-11 19:15:47,1813,22
27331,2022-12-02 06:15:42,8999,6735
27332,2025-07-10 19:45:57,8627,1980
27333,2020-11-19 10:45:04,7743,7394
27334,2023-11-07 17:15:08,2019,3127
27335,2021-08-02 12:00:47,3798,3709
27336,2021-05-08 08:00:35,6313,3483
27337,2025-03-12 09:45:55,5301,3326
27338,2024-04-07 16:45:49,4931,752
27339,2023-02-13 12:45:05,3414,9342
27340,2022-09-07 18:00:29,9472,3551
27341,2024-09-02 08:00:28,9244,3113
27342,2025-11-17 13:00:18,8543,4384
27343,2023-06-12 21:00:07,8227,1687
27344,2023-05-30 17:00:15,4430,3914
27345,2024-09-17 13:00:45,4458,4735
27346,2023-09-03 09:15:40,8978,661
27347,2022-08-07 19:45:39,1526,9292
27348,2022-08-04 08:00:07,1855,4669
27349,2025-10-09 09:30:22,9001,2128
27350,2025-05-12 20:00:37,3779,1692
27351,2021-10-31 06:30:24,259,9055
27352,2024-11-10 14:45:42,9022,2852
27353,2021-11-09 16:00:27,6592,1528
27354,2022-12-08 15:15:20,6033,6072
27355,2021-09-25 15:00:38,3319,414
27356,2021-03-10 09:15:52,448,7171
27357,2021-07-07 14:00:01,6348,7654
27358,2025-10-06 13:30:55,8557,3016
27359,2025-02-01 12:45:49,4736,3083
27360,2023-10-05 11:45:26,7281,1979
27361,2023-11-13 13:45:12,9821,5073
27362,2025-04-06 14:00:01,7140,9891
27363,2024-09-19 17:00:34,1889,4539
27364,2022-07-18 21:45:38,5141,2704
27365,2024-02-18 14:30:47,6332,6133
27366,2021-03-09 10:15:46,2313,7505
27367,2023-11-15 15:15:07,7644,2869
27368,2023-02-12 11:00:05,9613,3029
27369,2023-12-13 08:15:55,3136,2711
27370,2025-02-20 18:45:48,9863,2342
27371,2022-06-07 16:30:34,2174,8518
27372,2025-06-02 09:45:02,9219,7355
27373,2023-05-24 08:45:15,6719,4858
27374,2023-02-02 21:15:41,9095,3424
27375,2021-12-01 15:45:57,7220,7453
27376,2025-05-07 12:30:40,4648,7475
27377,2025-02-21 17:15:32,5141,8498
27378,2024-05-30 12:30:04,7864,3593
27379,2024-04-28 10:00:38,2955,2607
27380,2022-12-10 20:00:11,4079,6300
27381,2023-06-20 12:45:19,7860,4427
27382,2022-08-17 06:15:14,1296,2153
27383,2024-11-09 21:15:04,5478,119
27384,2021-09-28 10:15:24,5369,4111
27385,2024-05-21 06:15:18,1446,3738
27386,2025-04-25 17:15:42,564,1812
27387,2021-06-10 06:00:26,4221,9630
27388,2023-03-10 06:00:23,4521,2242
27389,2022-01-12 18:15:36,2322,9567
27390,2022-09-29 11:30:02,4473,5143
27391,2023-08-12 08:30:33,2953,4494
27392,2021-10-28 19:30:00,6827,9905
27393,2024-04-19 18:30:01,8599,4728
27394,2021-06-04 18:15:42,1409,9409
27395,2025-10-07 08:00:39,8984,1282
27396,2022-07-28 10:30:31,4538,6166
27397,2023-08-05 13:30:48,7228,654
27398,2023-04-04 12:00:11,2563,9343
27399,2021-12-30 06:15:08,9381,7574
27400,2025-04-01 19:45:47,1675,1915
27401,2025-09-17 06:15:40,3665,5698
27402,2022-08-15 15:15:21,6109,6336
27403,2021-04-21 21:45:23,2194,8187
27404,2020-11-04 07:45:50,248,754
27405,2025-02-02 12:00:15,5007,6857
27406,2022-05-12 06:00:31,7589,1088
27407,2021-11-18 17:45:25,5726,6058
27408,2024-12-01 20:15:05,6789,8178
27409,2025-09-14 10:30:22,7047,5298
27410,2025-07-29 12:45:11,3617,7493
27411,2024-02-07 12:00:16,2945,3249
27412,2022-09-12 20:15:39,1717,9864
27413,2025-01-12 11:45:13,8122,2062
27414,2024-06-15 12:15:11,4473,8957
27415,2024-11-27 21:00:28,262,3651
27416,2022-05-22 10:30:52,3319,2277
27417,2020-11-20 15:45:08,2471,8735
27418,2025-04-08 17:15:41,3890,2661
27419,2022-10-18 20:30:26,7415,7813
27420,2021-04-22 07:00:51,7033,8625
27421,2022-01-10 19:00:41,6171,1188
27422,2023-05-03 14:45:05,2377,2071
27423,2023-02-04 10:15:06,5764,3768
27424,2022-11-30 13:15:58,4447,7172
27425,2023-12-26 14:15:30,1438,3052
27426,2021-06-13 12:00:13,3917,6146
27427,2024-03-31 12:15:50,8291,3707
27428,2025-04-15 10:15:14,1658,5606
27429,2024-11-04 15:00:24,7979,1777
27430,2023-10-17 12:30:25,9465,9585
27431,2025-10-05 14:30:04,1807,5171
27432,2024-01-18 14:45:10,1402,381
27433,2025-07-11 11:30:52,1269,4009
27434,2021-09-30 15:30:45,7404,1673
27435,2024-08-23 19:00:06,1043,7220
27436,2022-09-16 18:15:40,8462,1903
27437,2023-11-18 15:30:57,3866,5097
27438,2025-06-11 20:45:39,6960,5057
27439,2021-01-19 21:00:37,4837,2093
27440,2023-12-06 12:15:27,156,3471
27441,2023-11-27 14:00:19,7573,7140
27442,2023-11-27 16:15:29,2161,2345
27443,2022-12-06 12:00:59,7743,1851
27444,2023-09-14 16:45:52,5617,2349
27445,2022-12-29 19:00:19,1783,8371
27446,2023-03-24 20:15:47,4949,8070
27447,2023-02-21 19:15:43,4733,3028
27448,2021-09-19 11:15:59,5227,5870
27449,2022-05-17 10:30:59,9822,5779
27450,2022-05-27 17:30:14,7483,16
27451,2021-01-01 16:45:48,8381,8504
27452,2024-04-30 17:30:42,7638,2849
27453,2020-11-03 06:00:20,47,2246
27454,2023-01-08 15:45:57,9325,10000
27455,2022-08-11 16:15:49,3406,244
27456,2023-08-22 12:45:01,279,8819
27457,2022-02-05 07:30:11,985,877
27458,2021-03-06 13:15:34,9125,9456
27459,2025-07-01 08:00:44,3207,48
27460,2025-06-22 06:30:22,4502,4705
27461,2021-09-06 17:30:24,6743,9687
27462,2025-09-22 19:30:38,3025,9093
27463,2022-05-17 10:00:48,7650,9215
27464,2023-06-17 21:15:49,9310,3729
27465,2024-06-27 16:00:21,7519,785
27466,2022-06-20 21:15:06,4954,5988
27467,2021-02-04 21:45:00,4347,4706
27468,2024-07-15 20:45:00,2575,3515
27469,2025-03-03 12:00:43,497,59
27470,2024-02-25 14:30:02,4379,70
27471,2021-10-30 14:15:34,88,492
27472,2025-01-09 18:00:33,9461,2456
27473,2021-03-28 13:15:11,9222,9347
27474,2024-06-11 06:30:49,3650,3002
27475,2021-10-16 11:45:10,3424,4367
27476,2023-01-01 06:15:25,1837,2852
27477,2024-04-25 10:45:09,3497,4397
27478,2023-06-28 11:30:51,6168,1399
27479,2022-03-06 14:00:41,2869,6140
27480,2025-05-01 16:30:10,6595,4561
27481,2023-01-22 19:15:49,2633,7147
27482,2025-03-06 06:45:21,7598,1085
27483,2023-07-01 07:30:54,6961,1210
27484,2021-08-28 13:15:23,7897,8878
27485,2022-10-09 18:30:17,1687,3579
27486,2024-12-03 21:30:45,1587,7562
27487,2024-04-19 11:15:59,2262,6308
27488,2024-12-21 13:15:38,4581,5882
27489,2024-06-11 21:30:36,5649,1345
27490,2025-05-07 07:15:07,6339,5664
27491,2023-05-22 17:30:24,383,7540
27492,2025-09-27 06:00:55,4150,6665
27493,2024-10-01 15:30:08,8311,7276
27494,2021-03-26 15:15:19,7855,2633
27495,2023-03-25 06:00:03,7054,204
27496,2023-06-07 18:15:32,2031,6562
27497,2023-05-12 21:30:48,7853,86
27498,2024-12-22 08:00:08,935,6249
27499,2024-06-12 14:30:41,1245,1980
27500,2021-03-28 13:15:36,8893,7873
27501,2021-08-26 07:00:35,7543,5481
27502,2024-03-21 10:30:55,8139,4968
27503,2024-03-02 08:00:24,8619,92
27504,2024-07-16 12:30:05,6357,3602
27505,2023-11-19 10:15:30,4951,6955
27506,2025-11-08 12:30:49,3007,7983
27507,2025-03-27 06:45:02,5907,4092
27508,2023-03-15 10:45:49,7478,7156
27509,2021-05-21 15:30:11,77,8483
27510,2025-06-09 17:30:26,6992,3719
27511,2021-08-05 19:30:57,7552,8077
27512,2021-07-24 17:30:18,6961,73
27513,2023-04-11 17:15:08,1141,9192
27514,2025-05-20 21:00:53,3462,5196
27515,2022-10-08 16:45:31,1159,9726
27516,2025-05-14 06:15:05,8485,7564
27517,2024-09-03 08:00:07,9876,1398
27518,2023-04-01 13:30:36,9282,1816
27519,2021-01-21 10:45:27,5430,2330
27520,2024-07-02 09:45:34,7854,6953
27521,2025-05-30 12:45:59,2889,3999
27522,2023-08-21 11:30:12,2224,921
27523,2023-03-04 08:00:43,368,4955
27524,2025-04-28 09:15:02,968,9307
27525,2025-04-29 06:30:45,5789,4588
27526,2025-01-23 18:15:27,5406,6334
27527,2025-05-14 17:00:11,9772,3033
27528,2021-06-21 08:30:12,5243,4915
27529,2024-02-22 12:00:21,3130,6824
27530,2021-01-11 07:30:35,3094,9201
27531,2020-11-04 06:00:03,4722,2312
27532,2024-12-08 13:45:50,9446,9752
27533,2025-06-04 12:30:25,5496,7582
27534,2021-07-08 15:00:26,4838,9958
27535,2024-08-02 16:15:27,6284,2478
27536,2022-09-06 13:30:50,1063,5118
27537,2021-02-24 16:30:26,9047,936
27538,2021-09-29 17:45:56,6702,6651
27539,2021-11-27 18:15:57,4580,1197
27540,2022-11-30 07:45:57,4401,6524
27541,2025-03-15 12:00:29,918,6533
27542,2022-10-19 13:30:13,9402,8839
27543,2025-11-07 08:15:27,1153,1612
27544,2024-11-25 12:45:22,306,4546
27545,2022-10-09 21:45:29,9514,5674
27546,2021-02-26 16:30:54,8709,1587
27547,2024-03-05 18:45:18,9264,3871
27548,2025-03-24 12:45:57,3307,906
27549,2021-03-03 13:30:11,5915,9057
27550,2025-08-19 07:00:50,194,1090
27551,2023-04-02 20:45:00,1104,3111
27552,2025-03-08 08:30:08,5472,2309
27553,2020-12-26 14:45:19,4659,8831
27554,2022-07-12 15:15:38,6130,3361
27555,2021-03-17 15:30:59,6948,4227
27556,2022-11-26 09:15:21,3702,2895
27557,2024-08-23 17:30:28,720,1008
27558,2021-07-15 10:30:56,8836,3367
27559,2025-01-07 07:45:11,728,7601
27560,2023-06-26 16:15:24,5815,9998
27561,2023-07-23 09:00:08,2565,8755
27562,2023-09-16 07:30:52,4478,6599
27563,2021-10-27 21:45:09,2896,9469
27564,2022-03-15 06:45:02,2710,4339
27565,2023-06-04 08:45:42,7380,6758
27566,2024-03-22 14:30:12,4243,7145
27567,2022-10-05 10:00:30,8853,1482
27568,2023-07-11 20:15:26,2818,5957
27569,2023-07-02 13:15:31,4671,705
27570,2025-01-20 10:45:14,6034,3406
27571,2021-07-18 12:30:56,5114,8894
27572,2022-08-22 19:15:56,450,403
27573,2024-01-07 15:15:08,7391,244
27574,2025-08-29 15:30:18,6935,8789
27575,2022-02-05 16:30:20,5193,2748
27576,2021-11-16 19:15:00,2357,8983
27577,2021-07-31 11:30:35,4202,6000
27578,2022-06-30 10:15:38,5853,9495
27579,2022-03-07 14:45:45,1811,2050
27580,2023-09-20 16:30:15,5320,8544
27581,2021-04-23 06:00:45,8191,3796
27582,2025-04-18 11:45:18,256,4400
27583,2025-09-23 14:15:25,5152,1072
27584,2024-05-09 15:15:53,3965,8864
27585,2025-07-01 16:30:34,6282,8921
27586,2021-02-19 19:30:19,9348,141
27587,2021-03-30 14:15:24,6295,3998
27588,2021-09-26 13:30:39,2774,4609
27589,2025-09-28 08:15:19,9312,6511
27590,2025-10-21 16:15:29,9371,7935
27591,2023-10-04 19:00:08,3929,9767
27592,2025-04-08 09:15:25,6590,540
27593,2023-11-10 15:45:06,5614,5784
27594,2022-04-12 12:15:02,7211,932
27595,2024-01-27 09:00:20,7956,4678
27596,2021-12-19 21:30:23,3345,874
27597,2025-05-12 08:00:01,3293,8388
27598,2023-04-03 13:30:47,918,3897
27599,2022-10-23 21:00:56,7923,5456
27600,2024-10-04 12:45:03,8606,237
27601,2021-08-28 19:30:59,4675,6702
27602,2022-07-21 21:00:57,9375,3453
27603,2022-01-03 08:45:50,7393,1798
27604,2023-11-13 07:45:35,8031,8075
27605,2023-02-26 21:00:53,2191,4806
27606,2023-05-13 07:15:25,29,6528
27607,2022-11-18 21:15:39,3332,2978
27608,2021-05-30 17:45:38,7872,3878
27609,2021-10-18 19:15:38,4383,1008
27610,2022-04-28 19:15:51,3252,7165
27611,2021-09-25 10:00:25,412,9556
27612,2022-11-20 08:15:46,5036,6360
27613,2022-04-10 15:15:18,7928,1345
27614,2022-02-15 20:15:10,5662,5830
27615,2022-11-03 06:15:48,7086,9001
27616,2024-11-07 07:00:00,6572,4259
27617,2023-03-09 16:00:24,7927,6616
27618,2021-05-17 11:15:39,2634,8046
27619,2022-12-26 09:15:07,7124,8793
27620,2022-06-01 19:15:02,3946,9231
27621,2024-08-27 19:00:30,7279,8551
27622,2025-03-30 17:15:43,7546,3255
27623,2022-11-20 14:00:14,9172,9859
27624,2021-07-29 09:15:21,2618,7176
27625,2025-07-26 16:45:27,1884,1532
27626,2024-03-24 11:45:56,5081,6690
27627,2025-08-17 14:15:23,9448,1849
27628,2025-07-12 15:30:11,4006,8846
27629,2023-04-18 19:00:35,3102,7199
27630,2021-08-11 21:45:31,5694,8080
27631,2023-07-19 17:30:05,7137,3304
27632,2025-06-13 09:30:25,8165,4278
27633,2025-04-07 20:45:47,2396,8355
27634,2022-10-19 17:00:50,8885,6635
27635,2025-11-24 19:15:57,8338,4542
27636,2025-04-11 18:30:04,9542,9085
27637,2020-11-30 12:30:09,8264,7113
27638,2022-06-11 08:15:27,3520,2504
27639,2024-04-03 09:30:22,4708,851
27640,2024-03-07 19:00:25,4374,9046
27641,2021-12-04 18:30:48,7172,6131
27642,2023-03-02 14:30:05,2216,9238
27643,2024-07-11 16:00:47,5788,4348
27644,2022-02-03 19:30:54,6985,7811
27645,2024-11-03 14:45:30,3732,3674
27646,2022-10-22 09:45:42,9623,4580
27647,2025-11-04 19:30:22,4484,3655
27648,2023-02-17 10:45:06,4189,4716
27649,2020-12-14 09:30:15,7245,4116
27650,2021-01-12 20:45:03,5508,6918
27651,2022-06-18 12:45:45,5492,4786
27652,2023-11-24 06:30:49,9407,946
27653,2023-01-13 16:45:53,4764,240
27654,2024-01-15 15:45:29,4679,5163
27655,2022-09-07 14:15:08,8620,4297
27656,2025-06-05 14:00:01,3946,5362
27657,2023-02-27 08:15:46,5112,6568
27658,2022-01-01 16:00:09,7035,87
27659,2022-07-11 19:45:02,7446,2673
27660,2023-05-19 16:30:04,8797,3242
27661,2023-04-07 10:30:12,633,4311
27662,2022-09-01 15:30:13,8709,1025
27663,2022-08-11 09:30:19,5633,8717
27664,2021-03-10 19:30:03,1807,5204
27665,2022-06-27 15:15:55,4984,406
27666,2022-10-20 12:15:07,7316,1589
27667,2024-09-16 17:45:16,3260,8686
27668,2023-01-03 07:45:30,7855,1662
27669,2022-10-09 13:30:14,1789,3406
27670,2020-11-21 14:30:15,7720,2222
27671,2025-06-11 15:30:18,3428,5395
27672,2024-03-22 20:45:35,2382,9934
27673,2024-06-12 07:45:08,7370,2385
27674,2025-01-21 19:30:15,8936,7622
27675,2025-04-08 10:45:07,9964,6955
27676,2023-08-02 06:15:16,9850,1092
27677,2021-01-08 13:15:05,1925,8006
27678,2021-01-04 19:45:08,3247,8285
27679,2024-09-29 18:30:44,7351,9979
27680,2024-09-30 12:30:41,5193,1482
27681,2023-06-14 19:00:50,3771,3286
27682,2023-10-15 09:15:21,972,2764
27683,2023-05-20 13:45:13,6240,3972
27684,2024-01-04 14:45:04,6567,3663
27685,2021-05-26 13:15:41,5930,6534
27686,2021-07-03 21:30:33,6609,2802
27687,2023-03-12 17:15:15,4322,116
27688,2021-11-05 19:15:24,1372,9114
27689,2023-04-12 09:30:01,2469,6256
27690,2022-04-12 12:45:51,1926,2071
27691,2022-10-12 20:00:30,6617,6632
27692,2022-11-11 18:45:02,1521,8374
27693,2024-01-22 17:00:45,7464,1140
27694,2021-01-13 17:30:28,9330,6920
27695,2022-05-06 07:15:19,3673,6218
27696,2021-06-20 06:30:05,2218,3726
27697,2022-05-19 18:45:32,5929,2478
27698,2025-02-26 18:00:00,8985,7709
27699,2021-05-27 18:15:51,6688,6000
27700,2023-05-02 13:00:26,7785,7759
27701,2025-09-07 21:30:49,8903,368
27702,2022-12-12 07:30:03,6250,3860
27703,2025-10-09 19:15:10,9084,6091
27704,2022-07-07 17:45:40,8870,4393
27705,2025-03-01 12:15:21,1003,8408
27706,2020-11-08 19:00:06,784,3005
27707,2025-08-19 16:30:21,8134,5362
27708,2024-06-03 09:15:17,4613,2014
27709,2022-10-11 13:00:15,8157,6381
27710,2023-06-10 07:30:49,4293,2381
27711,2022-04-18 09:00:16,562,8057
27712,2020-11-14 07:00:27,3751,5569
27713,2025-05-02 10:15:39,6816,6463
27714,2025-07-22 18:15:16,2366,6704
27715,2023-02-17 14:15:24,8718,6009
27716,2021-03-14 06:30:26,6171,3627
27717,2024-08-30 12:15:04,966,6708
27718,2023-12-24 19:30:31,1218,9018
27719,2025-11-27 13:15:05,4724,1010
27720,2021-06-24 16:15:22,9450,4197
27721,2024-01-28 12:00:35,780,4220
27722,2025-11-12 15:45:40,936,9194
27723,2022-04-17 08:15:43,9524,1519
27724,2025-07-24 12:30:59,204,741
27725,2021-07-30 10:15:15,7346,6055
27726,2024-08-05 11:15:46,8616,7296
27727,2021-03-09 06:00:38,5730,8117
27728,2021-07-24 16:15:57,3826,9309
27729,2025-11-10 11:15:17,8211,3461
27730,2023-03-15 12:15:22,5097,1710
27731,2024-12-25 15:15:32,5280,8801
27732,2022-12-01 17:45:45,5295,7055
27733,2021-09-15 18:00:29,2055,1927
27734,2025-06-08 15:00:02,2143,2387
27735,2024-11-15 17:30:58,4960,834
27736,2025-07-24 15:45:52,4975,9328
27737,2022-09-21 20:00:58,847,9641
27738,2021-04-01 15:30:56,4576,7030
27739,2024-01-13 06:15:00,175,2207
27740,2023-11-19 10:30:17,4902,2126
27741,2020-11-09 09:15:14,1531,4975
27742,2024-01-11 19:15:49,127,6380
27743,2024-04-23 14:15:42,5897,868
27744,2023-04-01 18:00:03,6657,2684
27745,2023-09-19 16:15:36,6157,6662
27746,2023-06-20 07:30:13,2874,1894
27747,2022-01-21 21:30:42,4432,9176
27748,2021-09-03 09:30:45,4603,9407
27749,2023-03-27 21:45:27,3575,7141
27750,2023-11-22 09:45:31,6884,6280
27751,2021-11-07 14:00:02,3198,4324
27752,2023-08-17 09:45:55,3506,8043
27753,2025-03-07 17:30:13,5878,2444
27754,2025-05-26 06:45:08,6328,2107
27755,2022-07-15 10:00:35,3832,9198
27756,2020-11-08 10:45:18,6727,5961
27757,2024-02-12 19:30:04,9317,9340
27758,2021-11-13 11:00:19,45,1780
27759,2025-10-19 13:45:33,156,6382
27760,2023-11-01 10:30:36,196,1119
27761,2025-02-08 13:15:59,9591,750
27762,2025-04-04 12:30:53,9082,1684
27763,2025-02-22 10:30:23,7876,7934
27764,2023-09-30 20:15:46,4162,6673
27765,2021-04-18 12:45:49,445,6789
27766,2023-06-06 17:00:53,2913,8569
27767,2022-01-29 10:30:52,1970,5704
27768,2024-10-13 18:30:47,743,1977
27769,2023-02-18 09:45:29,6978,862
27770,2024-01-19 17:15:13,1727,9455
27771,2021-04-18 21:45:21,1146,5945
27772,2025-11-05 10:30:34,7574,329
27773,2022-04-15 14:45:30,8321,9701
27774,2022-12-03 10:00:13,1979,4724
27775,2022-02-06 15:15:03,7969,8173
27776,2022-12-08 19:30:43,3379,8664
27777,2024-08-01 19:15:22,1128,6508
27778,2022-05-14 12:00:38,8093,2418
27779,2024-11-13 08:45:58,7224,903
27780,2022-11-12 17:00:14,7988,1825
27781,2021-11-28 13:00:27,6492,6862
27782,2025-03-30 20:15:55,4057,7056
27783,2025-07-20 16:00:00,8479,4985
27784,2021-07-29 21:00:29,6150,4004
27785,2022-02-13 10:00:13,8918,6166
27786,2024-04-20 15:00:16,1700,7075
27787,2021-11-02 17:30:41,2267,1629
27788,2023-11-03 08:15:24,9953,9227
27789,2021-07-20 18:15:57,2883,5765
27790,2022-03-17 18:30:55,8434,7050
27791,2021-10-12 09:15:18,1375,5835
27792,2022-03-13 11:15:27,8884,1502
27793,2022-06-26 07:00:14,857,114
27794,2025-08-16 13:45:30,7783,9246
27795,2024-08-05 11:30:13,8249,5930
27796,2023-06-17 15:00:55,5103,2754
27797,2025-10-18 06:30:47,6521,923
27798,2025-02-23 20:15:49,3878,6971
27799,2022-05-13 06:30:22,3644,5168
27800,2021-07-15 17:00:39,4824,9289
27801,2025-09-05 10:15:09,2321,8820
27802,2025-07-05 10:45:21,685,5701
27803,2025-02-21 13:15:05,3003,2289
27804,2022-12-05 15:30:33,5955,5159
27805,2024-08-24 13:45:36,8291,5768
27806,2025-01-01 20:00:45,9887,6310
27807,2023-09-09 16:45:39,8638,1940
27808,2024-06-05 07:30:12,2084,9703
27809,2025-09-24 16:15:59,2693,7911
27810,2022-08-06 17:45:20,2723,3009
27811,2023-08-04 10:00:47,5808,7417
27812,2021-03-22 21:45:07,6440,5192
27813,2021-08-08 17:00:45,2166,2172
27814,2024-05-14 19:45:05,9728,1112
27815,2024-08-28 21:15:15,1888,8163
27816,2024-11-22 07:00:07,9006,5937
27817,2021-10-23 16:00:05,17,9586
27818,2021-03-17 15:30:08,4996,4763
27819,2024-10-15 15:15:33,9580,5808
27820,2024-01-23 20:30:24,4243,4845
27821,2025-07-22 14:45:49,2661,4817
27822,2020-12-08 15:15:53,6660,8873
27823,2020-11-15 17:30:43,6315,1596
27824,2024-10-02 09:00:47,1368,9266
27825,2025-08-31 18:30:51,375,8836
27826,2024-11-04 06:45:00,8517,5901
27827,2023-04-28 21:00:37,1092,712
27828,2024-09-01 15:00:54,5999,2427
27829,2024-12-08 17:00:06,4075,9839
27830,2023-02-01 07:15:37,9348,9500
27831,2024-11-13 10:15:17,3363,2803
27832,2023-07-11 14:15:03,8611,3407
27833,2025-07-13 09:30:09,1921,5722
27834,2021-12-31 15:30:49,1723,7649
27835,2022-11-10 19:00:30,2649,6841
27836,2021-03-13 10:30:46,1991,5076
27837,2024-01-11 15:30:53,1506,8035
27838,2021-05-17 12:30:48,4804,6230
27839,2023-12-09 07:30:50,1872,694
27840,2021-04-17 06:15:34,3747,5994
27841,2023-10-02 17:15:11,5398,8313
27842,2024-10-29 11:00:39,5414,4027
27843,2021-08-21 14:45:52,8336,6953
27844,2024-05-18 07:00:24,856,717
27845,2021-11-01 20:30:17,5737,364
27846,2025-10-05 11:00:13,8044,3956
27847,2023-06-09 08:00:34,7574,5475
27848,2022-10-23 07:00:20,5346,8138
27849,2023-07-02 20:45:10,971,592
27850,2023-06-08 13:30:45,6651,885
27851,2021-09-12 10:30:01,1827,2251
27852,2022-04-20 21:15:20,4368,6729
27853,2021-11-04 08:15:05,767,8342
27854,2022-07-31 21:30:17,878,431
27855,2021-01-01 13:15:31,834,4606
27856,2021-02-08 08:00:37,128,8079
27857,2021-12-19 21:00:29,1479,2445
27858,2021-12-11 06:15:53,7202,1327
27859,2021-02-06 13:15:09,6620,3353
27860,2023-09-17 14:00:00,1363,3198
27861,2025-06-20 09:00:25,8043,940
27862,2021-01-07 21:30:37,772,2143
27863,2022-07-15 16:00:47,2073,4195
27864,2021-05-28 09:15:17,6587,3839
27865,2021-08-25 07:00:53,9229,9830
27866,2024-03-21 18:00:19,3476,2841
27867,2021-02-04 11:45:20,4178,5455
27868,2020-12-14 07:45:56,7059,8907
27869,2021-01-13 20:00:59,7171,5367
27870,2021-03-03 10:00:28,8257,7469
